--- Atoms: 
T('140', '4249') Truth=[0]
T('2422', '1886') Truth=[0.59]
T('1143', '1249') Truth=[0]
T('2422', '1889') Truth=[0.59]
T('2422', '1887') Truth=[0.59]
T('695', '2807') Truth=[0.59]
T('1703', '873') Truth=[0.59]
T('245', '726') Truth=[0]
T('1411', '2056') Truth=[0]
T('830', '832') Truth=[0.59]
T('3869', '2712') Truth=[0]
T('830', '831') Truth=[0.59]
T('4150', '2733') Truth=[0]
T('4466', '3022') Truth=[0.59]
T('1263', '4642') Truth=[0]
T('2422', '1891') Truth=[0.59]
T('2422', '1890') Truth=[0.59]
T('2376', '1526') Truth=[0.49]
T('2422', '1897') Truth=[0.59]
T('2707', '41') Truth=[0]
T('2422', '1894') Truth=[0.59]
T('4189', '1053') Truth=[0]
T('1034', '2982') Truth=[0.59]
T('2527', '2898') Truth=[0.14]
T('2527', '2899') Truth=[0.59]
T('2609', '630') Truth=[0]
T('4309', '2707') Truth=[0]
T('843', '1579') Truth=[0]
T('1884', '4399') Truth=[0]
T('4558', '1978') Truth=[0.59]
T('3530', '113') Truth=[0.59]
T('3975', '2346') Truth=[0]
T('1565', '2856') Truth=[0]
T('1882', '3089') Truth=[0.59]
T('3514', '3813') Truth=[0]
T('3614', '2212') Truth=[0]
T('4938', '2329') Truth=[0]
T('4047', '4045') Truth=[0.59]
T('4189', '1046') Truth=[0]
T('3138', '3014') Truth=[0.59]
T('2898', '2899') Truth=[0]
T('3749', '1990') Truth=[0]
T('2652', '3558') Truth=[0]
T('4846', '94') Truth=[0]
T('4716', '1823') Truth=[0.59]
T('4043', '4041') Truth=[0]
T('3975', '4944') Truth=[0.59]
T('3380', '2295') Truth=[0]
T('797', '2555') Truth=[0.59]
T('3380', '2296') Truth=[0]
T('2376', '2802') Truth=[0.59]
T('2271', '4082') Truth=[0]
T('1480', '2912') Truth=[0]
T('1086', '1087') Truth=[0.59]
T('2690', '3080') Truth=[0.15]
T('3684', '979') Truth=[0]
T('4043', '4039') Truth=[0]
T('1143', '1280') Truth=[0]
T('2620', '475') Truth=[0]
T('3524', '275') Truth=[0.19]
T('4718', '1821') Truth=[0.59]
T('4661', '1589') Truth=[0.59]
T('1357', '3185') Truth=[0.59]
T('3817', '4245') Truth=[0]
T('4298', '3261') Truth=[0.17]
T('2620', '468') Truth=[0]
T('4670', '2773') Truth=[0]
T('645', '3073') Truth=[0.59]
T('4670', '2772') Truth=[0]
T('1816', '410') Truth=[0]
T('2720', '197') Truth=[0.59]
T('3181', '2844') Truth=[0]
T('2533', '2753') Truth=[0.49]
T('2533', '2755') Truth=[0]
T('1568', '2856') Truth=[0]
T('2880', '876') Truth=[0.59]
T('1171', '4802') Truth=[0.59]
T('4189', '4995') Truth=[0.59]
T('4001', '4505') Truth=[0.59]
T('1796', '4512') Truth=[0]
T('3749', '1951') Truth=[0]
T('2484', '2426') Truth=[0.59]
T('2792', '1865') Truth=[0.59]
T('221', '1853') Truth=[0]
T('193', '495') Truth=[0.59]
T('1466', '1811') Truth=[0]
T('3975', '2316') Truth=[0.59]
T('600', '3557') Truth=[0.59]
T('2532', '2772') Truth=[0]
T('2532', '2773') Truth=[0]
T('797', '3898') Truth=[0.59]
T('4642', '988') Truth=[0.19]
T('1409', '2142') Truth=[0.59]
T('1409', '2141') Truth=[0.59]
T('2986', '4990') Truth=[0]
T('3102', '3098') Truth=[0.11]
T('2986', '4992') Truth=[0]
T('2042', '2014') Truth=[0]
T('3822', '746') Truth=[0.59]
T('1975', '2916') Truth=[0]
T('2373', '45') Truth=[0]
T('1059', '1060') Truth=[0.59]
T('1059', '1062') Truth=[0.59]
T('2040', '2042') Truth=[0]
T('1211', '123') Truth=[0.49]
T('1956', '1884') Truth=[0]
T('718', '3423') Truth=[0]
T('369', '544') Truth=[0]
T('2040', '2041') Truth=[0]
T('3102', '3097') Truth=[0.59]
T('1603', '1607') Truth=[0.59]
T('4836', '126') Truth=[0.59]
T('1116', '1253') Truth=[0]
T('396', '4995') Truth=[0.59]
T('341', '1650') Truth=[0]
T('3102', '3095') Truth=[0.59]
T('1603', '1609') Truth=[0.59]
T('3102', '3094') Truth=[0.59]
T('1116', '1249') Truth=[0]
T('2043', '2014') Truth=[0]
T('3758', '685') Truth=[0]
T('3945', '1048') Truth=[0]
T('1872', '4155') Truth=[0]
T('3248', '1391') Truth=[0.59]
T('1069', '3554') Truth=[0.59]
T('2624', '2216') Truth=[0]
T('369', '533') Truth=[0.59]
T('3373', '3355') Truth=[0.59]
T('2379', '316') Truth=[0.59]
T('4587', '1247') Truth=[0.59]
T('1646', '2450') Truth=[0.59]
T('2308', '4249') Truth=[0]
T('2532', '275') Truth=[0]
T('2042', '2038') Truth=[0.59]
T('4650', '1355') Truth=[0.14]
T('1471', '533') Truth=[0.59]
T('1192', '4205') Truth=[0]
T('3416', '2487') Truth=[0.59]
T('2042', '2039') Truth=[0.59]
T('4237', '4943') Truth=[0]
T('17', '1443') Truth=[0]
T('140', '3175') Truth=[0]
T('4650', '1356') Truth=[0.14]
T('1537', '1536') Truth=[0.59]
T('3248', '1395') Truth=[0.59]
T('1537', '1534') Truth=[0.59]
T('3248', '1394') Truth=[0.17]
T('1537', '1533') Truth=[0.59]
T('30', '2536') Truth=[0.59]
T('1566', '11') Truth=[0]
T('718', '3442') Truth=[0]
T('3273', '3636') Truth=[0.59]
T('533', '369') Truth=[0]
T('1497', '3717') Truth=[0]
T('4489', '1521') Truth=[0]
T('2042', '2041') Truth=[0.59]
T('1703', '1319') Truth=[0.59]
T('4645', '1445') Truth=[0.59]
T('556', '2241') Truth=[0]
T('1471', '544') Truth=[0]
T('1647', '1100') Truth=[0.59]
T('2043', '2038') Truth=[0.59]
T('2043', '2039') Truth=[0.59]
T('2523', '2515') Truth=[0.59]
T('1537', '1531') Truth=[0.59]
T('1207', '207') Truth=[0.59]
T('2371', '45') Truth=[0]
T('2146', '4393') Truth=[0.59]
T('4758', '0') Truth=[0.59]
T('1956', '1853') Truth=[0]
T('2984', '0') Truth=[0.59]
T('3907', '690') Truth=[0.59]
T('3907', '693') Truth=[0.59]
T('12', '610') Truth=[0.02]
T('569', '3409') Truth=[0]
T('1214', '130') Truth=[0.59]
T('2392', '2290') Truth=[0.59]
T('2200', '3222') Truth=[0]
T('3198', '3673') Truth=[0.59]
T('3198', '3674') Truth=[0.59]
T('3524', '4670') Truth=[0.59]
T('3198', '3670') Truth=[0.59]
T('2618', '3602') Truth=[0.59]
T('2377', '45') Truth=[0]
T('3198', '3672') Truth=[0.59]
T('2867', '2879') Truth=[0]
T('1251', '4436') Truth=[0.59]
T('4537', '1806') Truth=[0.59]
T('3198', '3677') Truth=[0.59]
T('385', '315') Truth=[0]
T('102', '4923') Truth=[0]
T('2706', '2192') Truth=[0.59]
T('610', '2495') Truth=[0]
T('610', '2490') Truth=[0.59]
T('610', '2491') Truth=[0]
T('3406', '1266') Truth=[0.59]
T('4142', '19') Truth=[0.59]
T('3198', '3680') Truth=[0]
T('3198', '3681') Truth=[0.59]
T('1800', '232') Truth=[0]
T('1116', '1280') Truth=[0]
T('3198', '3683') Truth=[0.59]
T('556', '2256') Truth=[0]
T('4039', '710') Truth=[0.59]
T('610', '2489') Truth=[0.59]
T('837', '4205') Truth=[0.59]
T('3422', '4990') Truth=[0.59]
T('3416', '2441') Truth=[0.59]
T('3406', '1271') Truth=[0.59]
T('1650', '1077') Truth=[0.59]
T('3808', '978') Truth=[0]
T('2287', '2688') Truth=[0.59]
T('2881', '1310') Truth=[0]
T('572', '2010') Truth=[0]
T('2010', '293') Truth=[0]
T('617', '1100') Truth=[0]
T('4164', '2286') Truth=[0]
T('1547', '1410') Truth=[0.59]
T('1059', '1065') Truth=[0.59]
T('3101', '3094') Truth=[0.15]
T('1603', '1610') Truth=[0.59]
T('2040', '2039') Truth=[0]
T('3101', '3097') Truth=[0.15]
T('1185', '3029') Truth=[0]
T('3101', '3095') Truth=[0.15]
T('2040', '2038') Truth=[0]
T('1956', '4081') Truth=[0]
T('2863', '2873') Truth=[0.59]
T('3514', '2138') Truth=[0]
T('3514', '2137') Truth=[0]
T('3135', '1766') Truth=[0]
T('3090', '2674') Truth=[0]
T('862', '861') Truth=[0.59]
T('3248', '3950') Truth=[0.15]
T('205', '3335') Truth=[0.06]
T('2533', '205') Truth=[0.59]
T('4164', '3554') Truth=[0.59]
T('3514', '2136') Truth=[0]
T('3514', '2135') Truth=[0]
T('2991', '4811') Truth=[0]
T('2753', '1983') Truth=[0]
T('1207', '2376') Truth=[0.59]
T('463', '2444') Truth=[0.59]
T('3198', '2311') Truth=[0.59]
T('3351', '2289') Truth=[0.59]
T('2198', '671') Truth=[0.59]
T('4175', '4701') Truth=[0]
T('3514', '2141') Truth=[0]
T('3514', '2142') Truth=[0]
T('3892', '2000') Truth=[0.59]
T('5', '4421') Truth=[0]
T('4382', '4068') Truth=[0]
T('3940', '1032') Truth=[0.59]
T('545', '260') Truth=[0]
T('1584', '2237') Truth=[0.59]
T('729', '4689') Truth=[0.59]
T('1466', '1467') Truth=[0]
T('1116', '98') Truth=[0.59]
T('3198', '3659') Truth=[0.59]
T('1215', '3554') Truth=[0]
T('2448', '3858') Truth=[0.03]
T('3198', '3658') Truth=[0.59]
T('2994', '4807') Truth=[0]
T('625', '1009') Truth=[0]
T('1583', '2235') Truth=[0]
T('3907', '688') Truth=[0.59]
T('565', '2170') Truth=[0]
T('2448', '3863') Truth=[0.59]
T('3198', '3662') Truth=[0.59]
T('2448', '3864') Truth=[0.59]
T('3198', '3663') Truth=[0.59]
T('1370', '2966') Truth=[0.49]
T('2448', '3865') Truth=[0.59]
T('3198', '3664') Truth=[0.59]
T('3303', '2874') Truth=[0]
T('4743', '3781') Truth=[0.59]
T('2755', '1983') Truth=[0.04]
T('2448', '3860') Truth=[0.59]
T('2448', '3861') Truth=[0.59]
T('3198', '3661') Truth=[0.59]
T('3198', '3667') Truth=[0.59]
T('3198', '3669') Truth=[0.59]
T('1207', '1091') Truth=[0]
T('2538', '3679') Truth=[0]
T('603', '463') Truth=[0.19]
T('994', '2373') Truth=[0.59]
T('2007', '306') Truth=[0.23]
T('2390', '2234') Truth=[0.23]
T('2611', '3600') Truth=[0.59]
T('3698', '465') Truth=[0.59]
T('3758', '2796') Truth=[0]
T('631', '2250') Truth=[0]
T('4551', '769') Truth=[0]
T('249', '1951') Truth=[0.59]
T('4093', '2192') Truth=[0.59]
T('3867', '1042') Truth=[0.59]
T('3826', '2818') Truth=[0.59]
T('547', '260') Truth=[0]
T('4992', '2986') Truth=[0]
T('1207', '1088') Truth=[0.59]
T('1964', '1701') Truth=[0]
T('2238', '4112') Truth=[0]
T('2487', '3381') Truth=[0.59]
T('546', '260') Truth=[0.59]
T('2974', '3737') Truth=[0.59]
T('1849', '3177') Truth=[0.59]
T('2603', '2423') Truth=[0.59]
T('381', '3827') Truth=[0.59]
T('154', '3090') Truth=[0]
T('568', '2190') Truth=[0]
T('1562', '22') Truth=[0]
T('1492', '3734') Truth=[0.59]
T('1492', '3735') Truth=[0.59]
T('3422', '4906') Truth=[0.59]
T('1587', '2236') Truth=[0.59]
T('3422', '4905') Truth=[0.59]
T('297', '502') Truth=[0.59]
T('2460', '4920') Truth=[0]
T('1491', '3741') Truth=[0]
T('3141', '2970') Truth=[0.59]
T('4046', '2759') Truth=[0]
T('3633', '4205') Truth=[0]
T('4428', '4424') Truth=[0]
T('519', '2754') Truth=[0]
T('3422', '4915') Truth=[0.59]
T('249', '1964') Truth=[0.59]
T('3422', '4916') Truth=[0.59]
T('1215', '3580') Truth=[0.59]
T('1175', '3104') Truth=[0.59]
T('2814', '4439') Truth=[0.59]
T('3122', '1998') Truth=[0.59]
T('2443', '3924') Truth=[0]
T('3754', '1588') Truth=[0.23]
T('2880', '596') Truth=[0.59]
T('4836', '4990') Truth=[0.59]
T('1491', '69') Truth=[0]
T('2429', '2858') Truth=[0.59]
T('2440', '2641') Truth=[0]
T('4237', '1091') Truth=[0]
T('645', '4617') Truth=[0.59]
T('781', '1688') Truth=[0.59]
T('3034', '3035') Truth=[0.49]
T('1727', '3782') Truth=[0.59]
T('1884', '1853') Truth=[0]
T('225', '3002') Truth=[0]
T('2328', '4095') Truth=[0.31]
T('4679', '2423') Truth=[0.59]
T('2863', '2931') Truth=[0]
T('2270', '1599') Truth=[0.59]
T('4048', '2820') Truth=[0.59]
T('2620', '130') Truth=[0]
T('344', '763') Truth=[0]
T('45', '2371') Truth=[0]
T('1123', '369') Truth=[0]
T('292', '473') Truth=[0.59]
T('1990', '2781') Truth=[0]
T('3035', '3044') Truth=[0.59]
T('1886', '1889') Truth=[0.59]
T('46', '2373') Truth=[0]
T('46', '2371') Truth=[0]
T('1886', '1887') Truth=[0.59]
T('2423', '1546') Truth=[0.59]
T('2624', '154') Truth=[0]
T('602', '3802') Truth=[0.59]
T('1525', '1743') Truth=[0.59]
T('1491', '3805') Truth=[0]
T('4564', '1523') Truth=[0.59]
T('2197', '779') Truth=[0]
T('221', '4399') Truth=[0]
T('2419', '2969') Truth=[0.59]
T('463', '223') Truth=[0]
T('111', '2164') Truth=[0.59]
T('2533', '2450') Truth=[0.59]
T('3200', '4107') Truth=[0.59]
T('1480', '2641') Truth=[0]
T('3752', '1584') Truth=[0.59]
T('3506', '3607') Truth=[0]
T('3749', '1656') Truth=[0]
T('3241', '2713') Truth=[0.59]
T('3385', '3296') Truth=[0.59]
T('1796', '4255') Truth=[0]
T('4944', '3204') Truth=[0.59]
T('4666', '3881') Truth=[0]
T('4560', '2892') Truth=[0.59]
T('2964', '2607') Truth=[0.59]
T('1491', '74') Truth=[0]
T('4733', '3948') Truth=[0]
T('1491', '70') Truth=[0]
T('2007', '3863') Truth=[0.1]
T('2007', '3860') Truth=[0.1]
T('2007', '3861') Truth=[0.1]
T('2007', '3864') Truth=[0.1]
T('2007', '3865') Truth=[0.1]
T('1371', '1711') Truth=[0.59]
T('1581', '1013') Truth=[0]
T('854', '1720') Truth=[0.59]
T('3347', '3717') Truth=[0]
T('2257', '1790') Truth=[0.59]
T('3684', '686') Truth=[0]
T('1908', '4701') Truth=[0.59]
T('1491', '89') Truth=[0]
T('1491', '87') Truth=[0]
T('4881', '3098') Truth=[0.25]
T('4195', '3274') Truth=[0]
T('4497', '1497') Truth=[0]
T('4118', '752') Truth=[0]
T('4356', '4486') Truth=[0.59]
T('4356', '4487') Truth=[0.59]
T('4356', '4485') Truth=[0.59]
T('2376', '1226') Truth=[0.59]
T('3157', '1582') Truth=[0.59]
T('4836', '4905') Truth=[0.59]
T('4836', '4906') Truth=[0.59]
T('3835', '631') Truth=[0]
T('1774', '4487') Truth=[0.23]
T('1774', '4485') Truth=[0.59]
T('1499', '1135') Truth=[0.59]
T('3442', '3441') Truth=[0.59]
T('116', '2147') Truth=[0]
T('1816', '2282') Truth=[0.59]
T('3858', '3864') Truth=[0.59]
T('2263', '2954') Truth=[0.59]
T('4129', '1410') Truth=[0.59]
T('3858', '3863') Truth=[0.59]
T('3858', '3861') Truth=[0.59]
T('3858', '3860') Truth=[0.59]
T('2060', '3146') Truth=[0.59]
T('2221', '3022') Truth=[0.59]
T('2633', '2147') Truth=[0]
T('2254', '1774') Truth=[0.59]
T('4195', '3216') Truth=[0.59]
T('1086', '2011') Truth=[0]
T('2101', '2289') Truth=[0.59]
T('2254', '1777') Truth=[0.59]
T('1499', '1129') Truth=[0.59]
T('2420', '1557') Truth=[0]
T('4091', '3537') Truth=[0.42]
T('106', '2298') Truth=[0.59]
T('3404', '463') Truth=[0.15]
T('3851', '1296') Truth=[0]
T('2887', '1365') Truth=[0.59]
T('2952', '1424') Truth=[0.59]
T('3851', '1297') Truth=[0]
T('1251', '4452') Truth=[0.23]
T('2898', '2527') Truth=[0]
T('1801', '232') Truth=[0]
T('2264', '2954') Truth=[0.59]
T('1031', '2653') Truth=[0]
T('2440', '495') Truth=[0.59]
T('3858', '3865') Truth=[0.59]
T('546', '4981') Truth=[0.59]
T('402', '4018') Truth=[0]
T('3594', '2962') Truth=[0.59]
T('4237', '1042') Truth=[0.59]
T('1722', '3743') Truth=[0.59]
T('4836', '4916') Truth=[0.59]
T('4189', '2015') Truth=[0]
T('4836', '4915') Truth=[0.59]
T('3384', '3296') Truth=[0.59]
T('2744', '4386') Truth=[0]
T('1990', '2706') Truth=[0]
T('4636', '781') Truth=[0]
T('1581', '193') Truth=[0.59]
T('463', '271') Truth=[0.59]
T('1581', '192') Truth=[0.59]
T('4130', '1380') Truth=[0.59]
T('463', '273') Truth=[0.59]
T('4506', '4495') Truth=[0]
T('2898', '2533') Truth=[0]
T('2445', '420') Truth=[0.59]
T('545', '4981') Truth=[0]
T('2283', '555') Truth=[0]
T('4237', '1031') Truth=[0]
T('1353', '4150') Truth=[0.59]
T('2043', '2041') Truth=[0.59]
T('2043', '2042') Truth=[0.59]
T('488', '3493') Truth=[0.59]
T('4142', '3808') Truth=[0]
T('3048', '1962') Truth=[0.59]
T('2735', '4464') Truth=[0.59]
T('271', '709') Truth=[0.59]
T('127', '4675') Truth=[0.59]
T('4489', '1544') Truth=[0]
T('1116', '459') Truth=[0]
T('1983', '2899') Truth=[0.59]
T('2692', '4028') Truth=[0]
T('2692', '4025') Truth=[0]
T('2692', '4026') Truth=[0]
T('2692', '4024') Truth=[0]
T('1639', '484') Truth=[0.59]
T('1397', '1469') Truth=[0.59]
T('4651', '1355') Truth=[0.59]
T('4651', '1356') Truth=[0.59]
T('3422', '219') Truth=[0.59]
T('2692', '4029') Truth=[0]
T('3220', '2961') Truth=[0.59]
T('2781', '1656') Truth=[0.42]
T('3251', '495') Truth=[0.59]
T('547', '4981') Truth=[0]
T('3441', '3423') Truth=[0]
T('3771', '498') Truth=[0]
T('106', '104') Truth=[0.59]
T('3442', '3423') Truth=[0]
T('3856', '3858') Truth=[0.03]
T('1884', '4081') Truth=[0]
T('4654', '1356') Truth=[0.17]
T('3435', '2217') Truth=[0.59]
T('4654', '1355') Truth=[0.17]
T('2417', '1602') Truth=[0.59]
T('3856', '3865') Truth=[0.59]
T('3772', '498') Truth=[0]
T('3856', '3864') Truth=[0.59]
T('3856', '3863') Truth=[0.59]
T('3856', '3861') Truth=[0.59]
T('3856', '3860') Truth=[0.59]
T('4347', '4546') Truth=[0.59]
T('1558', '1324') Truth=[0.59]
T('3808', '4046') Truth=[0]
T('1399', '2744') Truth=[0.59]
T('1636', '495') Truth=[0.59]
T('3835', '628') Truth=[0]
T('1585', '189') Truth=[0.59]
T('1091', '4596') Truth=[0.14]
T('1585', '183') Truth=[0.59]
T('4286', '3076') Truth=[0]
T('2611', '241') Truth=[0.59]
T('1585', '185') Truth=[0.59]
T('3441', '3442') Truth=[0]
T('27', '90') Truth=[0.59]
T('2277', '737') Truth=[0]
T('3678', '2989') Truth=[0]
T('271', '628') Truth=[0]
T('3950', '1055') Truth=[0]
T('1065', '1060') Truth=[0.59]
T('1065', '1062') Truth=[0.59]
T('3875', '244') Truth=[0]
T('4922', '3558') Truth=[0]
T('501', '1422') Truth=[0]
T('2282', '620') Truth=[0.59]
T('245', '4026') Truth=[0]
T('3091', '602') Truth=[0.59]
T('245', '4024') Truth=[0]
T('3740', '1766') Truth=[0]
T('245', '4028') Truth=[0]
T('4645', '1546') Truth=[0.59]
T('2898', '487') Truth=[0]
T('1064', '1062') Truth=[0.59]
T('1064', '1065') Truth=[0.59]
T('2040', '2176') Truth=[0]
T('425', '623') Truth=[0.59]
T('4546', '4081') Truth=[0]
T('3340', '41') Truth=[0.59]
T('4029', '4028') Truth=[0]
T('1921', '3265') Truth=[0.59]
T('2411', '1746') Truth=[0.59]
T('2879', '2867') Truth=[0]
T('4029', '4024') Truth=[0]
T('4029', '4026') Truth=[0]
T('4234', '3771') Truth=[0]
T('3833', '718') Truth=[0]
T('4244', '3612') Truth=[0]
T('4234', '3772') Truth=[0]
T('1064', '1060') Truth=[0.59]
T('2390', '205') Truth=[0.07]
T('769', '4056') Truth=[0]
T('1959', '1957') Truth=[0.59]
T('2198', '2946') Truth=[0]
T('2206', '3335') Truth=[0.59]
T('2282', '619') Truth=[0.59]
T('1483', '1384') Truth=[0]
T('2282', '617') Truth=[0.59]
T('2282', '618') Truth=[0]
T('2527', '487') Truth=[0.59]
T('2677', '4383') Truth=[0]
T('17', '2667') Truth=[0]
T('2674', '3090') Truth=[0]
T('4646', '1554') Truth=[0.59]
T('4508', '4507') Truth=[0]
T('1491', '2575') Truth=[0]
T('1101', '662') Truth=[0.59]
T('4234', '3767') Truth=[0.23]
T('3275', '3741') Truth=[0]
T('2740', '3141') Truth=[0.59]
T('4234', '3769') Truth=[0.74]
T('547', '2262') Truth=[0]
T('667', '3006') Truth=[0.59]
T('4234', '3766') Truth=[0.59]
T('3835', '709') Truth=[0]
T('1544', '1521') Truth=[0.59]
T('1478', '1476') Truth=[0]
T('4383', '1978') Truth=[0.59]
T('2042', '2176') Truth=[0.59]
T('4020', '1855') Truth=[0.59]
T('2740', '4477') Truth=[0.59]
T('3023', '4512') Truth=[0.59]
T('3784', '3896') Truth=[0.59]
T('3102', '3177') Truth=[0.59]
T('445', '1261') Truth=[0.59]
T('19', '2650') Truth=[0]
T('4024', '4028') Truth=[0]
T('4024', '4029') Truth=[0.59]
T('4024', '4026') Truth=[0]
T('2029', '2335') Truth=[0]
T('1703', '1497') Truth=[0]
T('3360', '121') Truth=[0.59]
T('1734', '293') Truth=[0]
T('3415', '3880') Truth=[0.59]
T('4836', '219') Truth=[0.59]
T('4023', '4025') Truth=[0]
T('1721', '2523') Truth=[0]
T('4023', '4024') Truth=[0]
T('2347', '2950') Truth=[0]
T('4023', '4029') Truth=[0]
T('1055', '11') Truth=[0.59]
T('463', '3612') Truth=[0]
T('2453', '1249') Truth=[0.59]
T('19', '2671') Truth=[0]
T('2445', '1389') Truth=[0.59]
T('2007', '489') Truth=[0.04]
T('3580', '1845') Truth=[0.59]
T('2029', '2355') Truth=[0]
T('2029', '2353') Truth=[0]
T('4332', '3488') Truth=[0.59]
T('3090', '642') Truth=[0]
T('1250', '4546') Truth=[0.07]
T('782', '2910') Truth=[0.59]
T('4026', '4028') Truth=[0]
T('4026', '4029') Truth=[0]
T('991', '3554') Truth=[0.59]
T('2781', '1701') Truth=[0.19]
T('4636', '1688') Truth=[0.59]
T('2007', '495') Truth=[0]
T('4026', '4024') Truth=[0]
T('4290', '4367') Truth=[0.59]
T('733', '4433') Truth=[0.59]
T('426', '685') Truth=[0]
T('19', '1337') Truth=[0.59]
T('4169', '3679') Truth=[0]
T('4249', '140') Truth=[0.16]
T('2437', '636') Truth=[0.59]
T('1983', '2906') Truth=[0]
T('1983', '2907') Truth=[0]
T('3739', '4072') Truth=[0.59]
T('2682', '4249') Truth=[0]
T('1548', '1521') Truth=[0]
T('4389', '4136') Truth=[0]
T('3153', '1657') Truth=[0.59]
T('1983', '2904') Truth=[0]
T('1983', '2900') Truth=[0]
T('3270', '3760') Truth=[0.59]
T('1389', '1616') Truth=[0.59]
T('4041', '710') Truth=[0.17]
T('3784', '2525') Truth=[0.59]
T('2133', '4596') Truth=[0.14]
T('3831', '2873') Truth=[0.59]
T('1048', '2596') Truth=[0.59]
T('3449', '2194') Truth=[0.59]
T('2972', '2584') Truth=[0.23]
T('4560', '779') Truth=[0]
T('1100', '618') Truth=[0]
T('568', '3329') Truth=[0]
T('2966', '1370') Truth=[0]
T('4383', '4141') Truth=[0]
T('1483', '2641') Truth=[0]
T('1699', '4532') Truth=[0.59]
T('2527', '428') Truth=[0.59]
T('2127', '2061') Truth=[0.59]
T('1956', '1908') Truth=[0.59]
T('249', '4093') Truth=[0.05]
T('4696', '3553') Truth=[0.59]
T('3275', '244') Truth=[0]
T('3698', '521') Truth=[0.59]
T('735', '4454') Truth=[0.59]
T('2916', '1975') Truth=[0]
T('569', '2010') Truth=[0]
T('1214', '1020') Truth=[0.59]
T('3826', '2993') Truth=[0.59]
T('1967', '4005') Truth=[0]
T('2707', '2279') Truth=[0]
T('463', '1027') Truth=[0.59]
T('4043', '710') Truth=[0]
T('2932', '1701') Truth=[0.59]
T('769', '1856') Truth=[0]
T('1886', '1897') Truth=[0.59]
T('1579', '3774') Truth=[0]
T('3362', '3594') Truth=[0.59]
T('1956', '4175') Truth=[0]
T('1886', '1891') Truth=[0.59]
T('2448', '1327') Truth=[0.59]
T('1886', '1894') Truth=[0.59]
T('3106', '3113') Truth=[0.59]
T('3101', '3177') Truth=[0.15]
T('1886', '1890') Truth=[0.59]
T('1499', '22') Truth=[0]
T('3404', '2648') Truth=[0]
T('2432', '644') Truth=[0.59]
T('4044', '1557') Truth=[0]
T('3029', '3170') Truth=[0.59]
T('2898', '457') Truth=[0]
T('2529', '1289') Truth=[0.59]
T('37', '1103') Truth=[0.59]
T('1300', '4802') Truth=[0.59]
T('3863', '306') Truth=[0]
T('843', '4068') Truth=[0]
T('4319', '4954') Truth=[0.74]
T('3102', '3101') Truth=[0.59]
T('1116', '1323') Truth=[0]
T('1116', '1328') Truth=[0]
T('2529', '1292') Truth=[0.59]
T('4910', '4935') Truth=[0]
T('2275', '703') Truth=[0]
T('3517', '3520') Truth=[0.49]
T('2898', '447') Truth=[0]
T('549', '101') Truth=[0.59]
T('1476', '1478') Truth=[0]
T('4910', '4936') Truth=[0.42]
T('3294', '2170') Truth=[0]
T('3253', '2617') Truth=[0.59]
T('1116', '1321') Truth=[0]
T('1964', '4093') Truth=[0.59]
T('4660', '485') Truth=[0]
T('1480', '1384') Truth=[0]
T('1438', '4154') Truth=[0.59]
T('485', '4716') Truth=[0]
T('485', '4718') Truth=[0]
T('2658', '4564') Truth=[0.59]
T('3200', '4194') Truth=[0.59]
T('1990', '669') Truth=[0]
T('3524', '3403') Truth=[0]
T('2527', '457') Truth=[0.59]
T('4264', '3380') Truth=[0]
T('875', '614') Truth=[0]
T('4319', '4973') Truth=[0.74]
T('4591', '3846') Truth=[0.59]
T('2863', '2983') Truth=[0]
T('1699', '4558') Truth=[0.59]
T('631', '2147') Truth=[0]
T('1475', '1476') Truth=[0]
T('2898', '428') Truth=[0]
T('4267', '4664') Truth=[0]
T('1646', '2527') Truth=[0.01]
T('1475', '1479') Truth=[0]
T('4165', '4958') Truth=[0.59]
T('2390', '2389') Truth=[0.16]
T('1475', '1478') Truth=[0]
T('1619', '739') Truth=[0.59]
T('4590', '3846') Truth=[0]
T('2523', '495') Truth=[0.59]
T('387', '262') Truth=[0.59]
T('4740', '3897') Truth=[0.59]
T('2527', '447') Truth=[0.59]
