--- Atoms: 
T('2874', '1697') Truth=[0]
T('631', '2444') Truth=[0]
T('3768', '3771') Truth=[0]
T('3524', '4409') Truth=[0]
T('4488', '3083') Truth=[0.59]
T('3523', '1393') Truth=[0.2]
T('3698', '4146') Truth=[0.59]
T('3769', '3767') Truth=[0]
T('3769', '3766') Truth=[0]
T('22', '740') Truth=[0.59]
T('1394', '4287') Truth=[0]
T('4500', '2440') Truth=[0.59]
T('205', '2234') Truth=[0]
T('4497', '342') Truth=[0]
T('3749', '3114') Truth=[0]
T('2724', '2581') Truth=[0.59]
T('3698', '4138') Truth=[0.59]
T('1985', '1298') Truth=[0]
T('4736', '4970') Truth=[0.59]
T('68', '244') Truth=[0]
T('3958', '2819') Truth=[0.59]
T('2388', '3448') Truth=[0.59]
T('3559', '4076') Truth=[0]
T('3540', '2430') Truth=[0.59]
T('4836', '776') Truth=[0.59]
T('2637', '598') Truth=[0]
T('3769', '3772') Truth=[0]
T('1937', '185') Truth=[0]
T('3805', '726') Truth=[0.18]
T('2686', '3416') Truth=[0.59]
T('4568', '1258') Truth=[0.15]
T('2748', '1854') Truth=[0]
T('2443', '1009') Truth=[0]
T('3769', '3771') Truth=[0]
T('1937', '183') Truth=[0]
T('3551', '3605') Truth=[0]
T('4296', '3517') Truth=[0.59]
T('611', '4491') Truth=[0.59]
T('4046', '2564') Truth=[0]
T('4423', '4290') Truth=[0.59]
T('2671', '978') Truth=[0]
T('1626', '2451') Truth=[0.59]
T('4221', '3523') Truth=[0.2]
T('3929', '2337') Truth=[0.59]
T('2572', '2564') Truth=[0]
T('770', '1208') Truth=[0.59]
T('3524', '4410') Truth=[0]
T('3005', '3984') Truth=[0]
T('4399', '4546') Truth=[0]
T('1471', '1123') Truth=[0]
T('3423', '1666') Truth=[0]
T('843', '478') Truth=[0.59]
T('654', '1748') Truth=[0.59]
T('3430', '2870') Truth=[0]
T('1316', '3021') Truth=[0]
T('271', '116') Truth=[0]
T('1937', '190') Truth=[0]
T('4865', '3881') Truth=[0.59]
T('2256', '3271') Truth=[0]
T('1228', '1409') Truth=[0.59]
T('3750', '3080') Truth=[0]
T('2497', '4374') Truth=[0.59]
T('293', '2010') Truth=[0]
T('1904', '1394') Truth=[0]
T('1990', '1176') Truth=[0]
T('1937', '189') Truth=[0]
T('4274', '4221') Truth=[0]
T('1937', '187') Truth=[0]
T('726', '4028') Truth=[0]
T('2147', '3612') Truth=[0.59]
T('4150', '3470') Truth=[0]
T('4150', '3471') Truth=[0]
T('726', '4024') Truth=[0]
T('726', '4023') Truth=[0]
T('726', '4026') Truth=[0]
T('726', '4025') Truth=[0]
T('2601', '3520') Truth=[0.59]
T('4026', '1491') Truth=[0]
T('4150', '3472') Truth=[0]
T('1327', '306') Truth=[0.25]
T('2722', '3881') Truth=[0]
T('4668', '2255') Truth=[0]
T('2330', '2748') Truth=[0.2]
T('2552', '4523') Truth=[0.59]
T('2392', '4632') Truth=[0.59]
T('2540', '3379') Truth=[0.59]
T('2523', '165') Truth=[0.59]
T('2523', '164') Truth=[0.59]
T('2523', '161') Truth=[0.59]
T('4992', '1427') Truth=[0]
T('2258', '642') Truth=[0.59]
T('722', '4063') Truth=[0.59]
T('1703', '3717') Truth=[0]
T('3875', '726') Truth=[0]
T('3575', '3399') Truth=[0.59]
T('4194', '43') Truth=[0.59]
T('1067', '4621') Truth=[0.59]
T('4958', '2347') Truth=[0.59]
T('4497', '4228') Truth=[0]
T('3556', '4076') Truth=[0]
T('1067', '4626') Truth=[0.59]
T('4114', '495') Truth=[0]
T('4497', '4226') Truth=[0.59]
T('4497', '4227') Truth=[0]
T('4428', '2460') Truth=[0]
T('1526', '2770') Truth=[0.59]
T('223', '709') Truth=[0]
T('1702', '3717') Truth=[0]
T('273', '116') Truth=[0]
T('2744', '1852') Truth=[0]
T('1185', '2353') Truth=[0]
T('2807', '4253') Truth=[0.59]
T('2389', '838') Truth=[0]
T('1185', '2355') Truth=[0]
T('522', '2899') Truth=[0.25]
T('522', '2898') Truth=[0]
T('2262', '545') Truth=[0]
T('40', '1399') Truth=[0]
T('3326', '239') Truth=[0]
T('2879', '387') Truth=[0]
T('3752', '4341') Truth=[0.59]
T('4497', '4251') Truth=[0.59]
T('3510', '3250') Truth=[0.59]
T('3753', '3002') Truth=[0.59]
T('45', '2680') Truth=[0]
T('1365', '2885') Truth=[0.59]
T('2709', '1480') Truth=[0]
T('1579', '843') Truth=[0]
T('2781', '593') Truth=[0]
T('3766', '3769') Truth=[0]
T('3253', '4925') Truth=[0.59]
T('3766', '3767') Truth=[0]
T('3464', '1187') Truth=[0.42]
T('297', '2015') Truth=[0.59]
T('4356', '1943') Truth=[0]
T('660', '1670') Truth=[0]
T('1297', '4551') Truth=[0]
T('2377', '994') Truth=[0]
T('2328', '2837') Truth=[0]
T('3767', '3769') Truth=[0]
T('3929', '3636') Truth=[0]
T('1983', '447') Truth=[0]
T('3767', '3766') Truth=[0]
T('1188', '2304') Truth=[0]
T('726', '4030') Truth=[0]
T('4729', '2417') Truth=[0.59]
T('3125', '4702') Truth=[0]
T('1983', '440') Truth=[0]
T('1757', '2683') Truth=[0.59]
T('3766', '3772') Truth=[0]
T('3766', '3771') Truth=[0]
T('1699', '2490') Truth=[0]
T('3512', '4566') Truth=[0.59]
T('1699', '2491') Truth=[0]
T('1296', '4551') Truth=[0]
T('4301', '2196') Truth=[0.23]
T('3294', '565') Truth=[0]
T('1699', '2496') Truth=[0]
T('1185', '2335') Truth=[0]
T('1367', '2844') Truth=[0]
T('3259', '1838') Truth=[0]
T('2377', '999') Truth=[0]
T('1990', '1249') Truth=[0]
T('4301', '979') Truth=[0.49]
T('1990', '1248') Truth=[0]
T('4486', '4485') Truth=[0]
T('1990', '1245') Truth=[0]
T('478', '3774') Truth=[0.59]
T('4865', '3915') Truth=[0.59]
T('1018', '3129') Truth=[0.59]
T('3253', '286') Truth=[0.59]
T('2077', '1035') Truth=[0]
T('2892', '4112') Truth=[0]
T('244', '3875') Truth=[0]
T('2138', '2512') Truth=[0]
T('2533', '968') Truth=[0]
T('4836', '3422') Truth=[0.59]
T('2919', '2170') Truth=[0]
T('1797', '2276') Truth=[0.59]
T('4590', '1857') Truth=[0.59]
T('369', '2851') Truth=[0.59]
T('1307', '638') Truth=[0]
T('4485', '4487') Truth=[0]
T('530', '1357') Truth=[0]
T('333', '4135') Truth=[0.59]
T('2692', '1635') Truth=[0]
T('1422', '102') Truth=[0]
T('3581', '2039') Truth=[0]
T('769', '3851') Truth=[0]
T('2390', '3413') Truth=[0.07]
T('223', '628') Truth=[0]
T('1040', '1036') Truth=[0]
T('3481', '2304') Truth=[0]
T('1040', '1037') Truth=[0]
T('1040', '1038') Truth=[0]
T('2583', '368') Truth=[0]
T('617', '410') Truth=[0]
T('4568', '3929') Truth=[0.15]
T('3614', '4330') Truth=[0]
T('2200', '3955') Truth=[0]
T('2961', '2441') Truth=[0.59]
T('1281', '3450') Truth=[0.59]
T('2731', '2501') Truth=[0]
T('2896', '2389') Truth=[0]
T('1327', '3861') Truth=[0.11]
T('4865', '3937') Truth=[0.59]
T('1327', '3865') Truth=[0.11]
T('1327', '3863') Truth=[0.11]
T('2192', '528') Truth=[0]
T('4865', '3930') Truth=[0.59]
T('1922', '3805') Truth=[0]
T('1188', '1937') Truth=[0]
T('1696', '3867') Truth=[0.59]
T('4836', '4775') Truth=[0.59]
T('1869', '1866') Truth=[0]
T('1869', '1865') Truth=[0]
T('1869', '1868') Truth=[0]
T('4836', '4770') Truth=[0.59]
T('485', '4992') Truth=[0.59]
T('3453', '4464') Truth=[0.59]
T('2201', '3955') Truth=[0.59]
T('2896', '2390') Truth=[0]
T('4836', '4771') Truth=[0.59]
T('1443', '718') Truth=[0]
T('3908', '4412') Truth=[0]
T('463', '425') Truth=[0]
T('2440', '3753') Truth=[0]
T('1327', '3854') Truth=[0.11]
T('1035', '3773') Truth=[0.59]
T('4568', '3948') Truth=[0]
T('3017', '422') Truth=[0]
T('1327', '3858') Truth=[0]
T('993', '4255') Truth=[0]
T('4551', '3227') Truth=[0]
T('4418', '4421') Truth=[0.59]
T('4836', '4765') Truth=[0.59]
T('3582', '2039') Truth=[0]
T('4836', '4764') Truth=[0.59]
T('1868', '1865') Truth=[0]
T('1742', '2891') Truth=[0.59]
T('4836', '4766') Truth=[0.59]
T('3976', '4486') Truth=[0.59]
T('660', '1588') Truth=[0]
T('4836', '4769') Truth=[0.59]
T('1399', '2549') Truth=[0]
T('3351', '2103') Truth=[0.59]
T('4046', '3925') Truth=[0]
T('1399', '2547') Truth=[0]
T('4836', '4761') Truth=[0.59]
T('1868', '1869') Truth=[0]
T('644', '3553') Truth=[0.59]
T('426', '1766') Truth=[0]
T('1549', '422') Truth=[0.59]
T('4189', '4468') Truth=[0.49]
T('426', '1765') Truth=[0]
T('4208', '366') Truth=[0.59]
T('2671', '3612') Truth=[0]
T('2533', '2206') Truth=[0.59]
T('1459', '1458') Truth=[0.59]
T('1459', '1457') Truth=[0.59]
T('652', '843') Truth=[0]
T('4267', '1306') Truth=[0]
T('3521', '2725') Truth=[0.59]
T('2133', '1207') Truth=[0.59]
T('1631', '2440') Truth=[0.59]
T('3332', '2341') Truth=[0.59]
T('475', '1180') Truth=[0.59]
T('2376', '4943') Truth=[0]
T('1990', '1283') Truth=[0.59]
T('225', '4582') Truth=[0.59]
T('2138', '3813') Truth=[0]
T('1393', '450') Truth=[0]
T('3467', '2501') Truth=[0.59]
T('3080', '3929') Truth=[0]
T('654', '817') Truth=[0.59]
T('2136', '2512') Truth=[0]
T('4363', '4127') Truth=[0.59]
T('1341', '0') Truth=[0.59]
T('2533', '2220') Truth=[0]
T('1066', '1634') Truth=[0.59]
T('2620', '2908') Truth=[0]
T('4223', '4078') Truth=[0]
T('4223', '4075') Truth=[0.59]
T('2533', '2228') Truth=[0]
T('2720', '1306') Truth=[0]
T('1907', '1447') Truth=[0.59]
T('2773', '4670') Truth=[0]
T('4356', '4255') Truth=[0]
T('3754', '1320') Truth=[0.59]
T('1565', '1048') Truth=[0]
T('402', '1188') Truth=[0]
T('3448', '4523') Truth=[0.59]
T('3755', '2644') Truth=[0.59]
T('1582', '4757') Truth=[0]
T('1582', '4756') Truth=[0]
T('1569', '0') Truth=[0.59]
T('167', '495') Truth=[0.59]
T('2533', '2234') Truth=[0]
T('72', '3545') Truth=[0]
T('654', '3444') Truth=[0.59]
T('1990', '1256') Truth=[0]
T('4382', '843') Truth=[0]
T('2671', '3645') Truth=[0]
T('3248', '399') Truth=[0.59]
T('1041', '1040') Truth=[0]
T('4213', '293') Truth=[0]
T('631', '223') Truth=[0]
T('2453', '4093') Truth=[0.59]
T('1041', '1036') Truth=[0]
T('4493', '3002') Truth=[0]
T('2102', '2098') Truth=[0.59]
T('1041', '1038') Truth=[0]
T('260', '4981') Truth=[0]
T('4710', '4421') Truth=[0]
T('2102', '2096') Truth=[0.59]
T('2533', '973') Truth=[0]
T('4114', '3156') Truth=[0]
T('1990', '1252') Truth=[0]
T('2533', '971') Truth=[0]
T('2533', '972') Truth=[0]
T('4298', '131') Truth=[0]
T('1990', '1253') Truth=[0]
T('2371', '2373') Truth=[0]
T('2488', '1495') Truth=[0.59]
T('3425', '875') Truth=[0.11]
T('4217', '1092') Truth=[0]
T('3719', '930') Truth=[0.59]
T('1091', '401') Truth=[0.59]
T('3719', '931') Truth=[0.59]
T('87', '1635') Truth=[0]
T('2650', '2572') Truth=[0]
T('1491', '4028') Truth=[0]
T('3925', '280') Truth=[0.59]
T('1491', '4029') Truth=[0]
T('3719', '935') Truth=[0.59]
T('3428', '839') Truth=[0.59]
T('3925', '282') Truth=[0.59]
T('1491', '4024') Truth=[0]
T('3719', '938') Truth=[0.59]
T('1491', '4026') Truth=[0]
T('3698', '3715') Truth=[0.59]
T('47', '405') Truth=[0]
T('3434', '2004') Truth=[0.59]
T('3698', '3712') Truth=[0.59]
T('497', '3541') Truth=[0]
T('4670', '3524') Truth=[0]
T('1676', '2798') Truth=[0]
T('2406', '1551') Truth=[0.59]
T('3698', '3718') Truth=[0.59]
T('2638', '1477') Truth=[0]
T('93', '2867') Truth=[0]
T('4948', '2509') Truth=[0]
T('3719', '941') Truth=[0.59]
T('3719', '944') Truth=[0.59]
T('1828', '1489') Truth=[0]
T('3719', '947') Truth=[0.59]
T('3719', '949') Truth=[0.59]
T('2176', '2038') Truth=[0.59]
T('2307', '4095') Truth=[0]
T('572', '1734') Truth=[0]
T('4960', '4948') Truth=[0]
T('2127', '3948') Truth=[0]
T('4063', '4119') Truth=[0.59]
T('1666', '718') Truth=[0]
T('2753', '973') Truth=[0]
T('2682', '1713') Truth=[0]
T('2753', '972') Truth=[0]
T('4939', '3988') Truth=[0.59]
T('3684', '4301') Truth=[0]
T('2753', '971') Truth=[0]
T('93', '2879') Truth=[0]
T('2176', '2041') Truth=[0.59]
T('2532', '3524') Truth=[0]
T('3026', '2499') Truth=[0]
T('3719', '955') Truth=[0.59]
T('1443', '2872') Truth=[0]
T('3719', '958') Truth=[0.59]
T('1443', '2871') Truth=[0]
T('2897', '4952') Truth=[0.59]
T('3465', '2501') Truth=[0.59]
T('3565', '3564') Truth=[0.59]
T('249', '1256') Truth=[0]
T('2753', '968') Truth=[0]
T('3483', '120') Truth=[0.59]
T('2403', '3309') Truth=[0.59]
T('402', '324') Truth=[0]
T('2811', '2473') Truth=[0.59]
T('1674', '2798') Truth=[0]
T('1041', '1887') Truth=[0]
T('1659', '4753') Truth=[0.59]
T('2731', '344') Truth=[0]
T('1948', '2210') Truth=[0]
T('4221', '4063') Truth=[0.59]
T('1765', '426') Truth=[0.19]
T('249', '1252') Truth=[0]
T('3512', '1523') Truth=[0.59]
T('249', '1253') Truth=[0]
T('3741', '1491') Truth=[0]
T('301', '4533') Truth=[0]
T('3719', '960') Truth=[0.59]
T('3719', '962') Truth=[0.59]
T('4048', '466') Truth=[0.59]
T('4206', '36') Truth=[0.59]
T('2136', '3813') Truth=[0]
T('3719', '963') Truth=[0.59]
T('3453', '1367') Truth=[0]
T('2582', '4276') Truth=[0.59]
T('3163', '1265') Truth=[0.59]
T('3853', '2372') Truth=[0.59]
T('769', '1296') Truth=[0]
T('4189', '505') Truth=[0.59]
T('769', '1297') Truth=[0]
T('4360', '1086') Truth=[0.59]
T('4206', '31') Truth=[0.59]
T('1929', '1187') Truth=[0.19]
T('2077', '3644') Truth=[0]
T('1382', '1383') Truth=[0]
T('249', '1245') Truth=[0]
T('2155', '1811') Truth=[0]
T('249', '1249') Truth=[0]
T('249', '1248') Truth=[0.59]
T('249', '2579') Truth=[0.15]
T('1382', '1379') Truth=[0]
T('2637', '4546') Truth=[0]
T('3719', '3570') Truth=[0.59]
T('140', '2027') Truth=[0.19]
T('2326', '4691') Truth=[0]
T('1985', '1307') Truth=[0]
T('2753', '2220') Truth=[0]
T('4298', '3593') Truth=[0]
T('4298', '3592') Truth=[0]
T('1985', '1303') Truth=[0]
T('3148', '618') Truth=[0]
T('2753', '2228') Truth=[0]
T('1932', '1927') Truth=[0.59]
T('573', '4802') Truth=[0]
T('3495', '3494') Truth=[0]
T('4865', '4372') Truth=[0.59]
T('1675', '4540') Truth=[0.59]
T('3560', '3556') Truth=[0]
T('2755', '2206') Truth=[0.01]
T('3495', '3496') Truth=[0]
T('1948', '988') Truth=[0]
T('533', '544') Truth=[0]
T('1242', '3097') Truth=[0.59]
T('1242', '3098') Truth=[0]
T('937', '4105') Truth=[0.59]
T('385', '1374') Truth=[0]
T('1742', '2889') Truth=[0.59]
T('1242', '3095') Truth=[0.59]
T('3953', '2029') Truth=[0.59]
T('2773', '704') Truth=[0]
T('1242', '3096') Truth=[0.59]
T('937', '4100') Truth=[0.59]
T('937', '4101') Truth=[0.59]
T('2283', '4256') Truth=[0]
T('2772', '704') Truth=[0]
T('12', '1699') Truth=[0.59]
T('2753', '2234') Truth=[0]
T('631', '282') Truth=[0.12]
T('714', '1009') Truth=[0]
T('2411', '1410') Truth=[0]
T('2165', '2164') Truth=[0.59]
T('631', '280') Truth=[0.12]
T('1583', '1648') Truth=[0]
T('3719', '903') Truth=[0.59]
T('3719', '904') Truth=[0.59]
T('3750', '3948') Truth=[0]
T('3719', '905') Truth=[0.59]
T('3496', '3495') Truth=[0]
T('3496', '3494') Truth=[0]
T('1866', '1869') Truth=[0]
T('4865', '4361') Truth=[0.59]
T('1866', '1868') Truth=[0]
T('4298', '3591') Truth=[0.51]
T('3633', '1832') Truth=[0.59]
T('1721', '3570') Truth=[0]
T('1948', '2261') Truth=[0]
T('4382', '1648') Truth=[0]
T('3481', '190') Truth=[0]
T('2308', '140') Truth=[0]
T('3758', '493') Truth=[0]
T('1866', '1865') Truth=[0]
T('977', '1423') Truth=[0.59]
T('1583', '1639') Truth=[0]
T('1773', '4286') Truth=[0]
T('2755', '973') Truth=[0.01]
T('2010', '1767') Truth=[0.59]
T('3719', '915') Truth=[0.59]
T('2755', '2220') Truth=[0.59]
T('2755', '972') Truth=[0]
T('3719', '916') Truth=[0.59]
T('2755', '971') Truth=[0]
T('3247', '334') Truth=[0.59]
T('3719', '918') Truth=[0.59]
T('275', '3524') Truth=[0]
T('4660', '4990') Truth=[0]
T('3487', '116') Truth=[0]
T('2869', '505') Truth=[0.59]
T('2755', '2228') Truth=[0]
T('3481', '189') Truth=[0]
T('426', '3564') Truth=[0]
T('3481', '187') Truth=[0]
T('3481', '185') Truth=[0]
T('3481', '183') Truth=[0]
T('4282', '1948') Truth=[0]
T('968', '2898') Truth=[0]
T('4216', '1092') Truth=[0]
T('185', '1937') Truth=[0]
T('968', '2899') Truth=[0.25]
T('1491', '4030') Truth=[0]
T('3453', '2652') Truth=[0.59]
T('4915', '776') Truth=[0.59]
T('1557', '2420') Truth=[0]
T('641', '143') Truth=[0]
T('2755', '968') Truth=[0]
T('3719', '920') Truth=[0.59]
T('4836', '2935') Truth=[0.59]
T('1865', '1869') Truth=[0]
T('4636', '1399') Truth=[0]
T('2176', '2014') Truth=[0]
T('769', '427') Truth=[0]
T('2755', '2234') Truth=[0]
T('3719', '924') Truth=[0.59]
T('3570', '834') Truth=[0]
T('1865', '1866') Truth=[0]
T('3719', '925') Truth=[0.59]
T('3719', '926') Truth=[0.59]
T('702', '4237') Truth=[0.59]
T('1865', '1868') Truth=[0]
T('3719', '929') Truth=[0.59]
T('3698', '3705') Truth=[0.59]
T('2641', '1384') Truth=[0]
T('3698', '3701') Truth=[0.59]
T('4865', '4384') Truth=[0.59]
T('249', '1280') Truth=[0]
T('1006', '636') Truth=[0.59]
T('2355', '1237') Truth=[0]
T('1471', '75') Truth=[0]
T('3422', '4892') Truth=[0.59]
T('2722', '3162') Truth=[0.59]
T('4175', '3338') Truth=[0]
T('2670', '4199') Truth=[0.59]
T('3442', '2872') Truth=[0]
T('1923', '405') Truth=[0.59]
T('630', '1899') Truth=[0]
T('3430', '3429') Truth=[0]
T('4268', '3196') Truth=[0.59]
T('3333', '1968') Truth=[0.59]
T('4915', '4765') Truth=[0.59]
T('3115', '4114') Truth=[0.59]
T('4915', '4764') Truth=[0.59]
T('4195', '3980') Truth=[0.59]
T('3566', '1870') Truth=[0.59]
T('4915', '4766') Truth=[0.59]
T('4915', '4769') Truth=[0.59]
T('3422', '4894') Truth=[0.59]
T('779', '4112') Truth=[0]
T('4915', '4770') Truth=[0.59]
T('534', '450') Truth=[0]
T('4195', '3981') Truth=[0.59]
T('1399', '491') Truth=[0]
T('3368', '3326') Truth=[0.59]
T('4915', '4771') Truth=[0.59]
T('57', '4153') Truth=[0.59]
T('116', '4046') Truth=[0]
T('3442', '2871') Truth=[0]
T('4762', '4756') Truth=[0]
T('4762', '4757') Truth=[0]
T('330', '3644') Truth=[0.59]
T('2329', '3419') Truth=[0]
T('3431', '3429') Truth=[0]
T('2330', '3363') Truth=[0.59]
T('1650', '3588') Truth=[0.59]
T('1391', '3950') Truth=[0]
T('4568', '4453') Truth=[0.59]
T('3026', '3851') Truth=[0.59]
T('4915', '3422') Truth=[0.59]
T('3333', '1973') Truth=[0.59]
T('3333', '1974') Truth=[0.59]
T('4915', '4761') Truth=[0.59]
T('46', '45') Truth=[0]
T('3315', '2634') Truth=[0.59]
T('185', '190') Truth=[0]
T('978', '1337') Truth=[0]
T('4020', '2948') Truth=[0.59]
T('64', '4042') Truth=[0]
T('1660', '3412') Truth=[0.59]
T('410', '1816') Truth=[0]
T('4282', '4292') Truth=[0]
T('4915', '4785') Truth=[0.59]
T('418', '2290') Truth=[0]
T('4915', '4784') Truth=[0.59]
T('4915', '4787') Truth=[0.59]
T('4679', '4048') Truth=[0]
T('2671', '223') Truth=[0]
T('1769', '2662') Truth=[0]
T('4936', '1430') Truth=[0]
T('1769', '2661') Truth=[0]
T('4074', '2315') Truth=[0]
T('4915', '4794') Truth=[0.59]
T('3431', '3430') Truth=[0]
T('3419', '2329') Truth=[0]
T('4149', '4164') Truth=[0.59]
T('2169', '3542') Truth=[0.59]
T('1780', '1123') Truth=[0.59]
T('2732', '3034') Truth=[0.59]
T('2896', '1983') Truth=[0]
T('185', '183') Truth=[0]
T('3111', '1919') Truth=[0]
T('1769', '2660') Truth=[0]
T('403', '1923') Truth=[0.59]
T('271', '3487') Truth=[0.59]
T('4915', '4775') Truth=[0.59]
T('978', '2650') Truth=[0]
T('463', '3835') Truth=[0]
T('185', '189') Truth=[0]
T('3248', '4315') Truth=[0.59]
T('402', '1937') Truth=[0]
T('4412', '1422') Truth=[0]
T('1769', '2659') Truth=[0]
T('2389', '971') Truth=[0]
T('1422', '4923') Truth=[0]
T('2389', '972') Truth=[0]
T('87', '726') Truth=[0]
T('4529', '1811') Truth=[0]
T('686', '4301') Truth=[0]
T('3642', '2290') Truth=[0]
T('3515', '3375') Truth=[0]
T('4904', '4895') Truth=[0.59]
T('485', '1823') Truth=[0.59]
T('4904', '4896') Truth=[0.59]
T('3422', '4855') Truth=[0.59]
T('2531', '4092') Truth=[0.59]
T('1477', '3021') Truth=[0]
T('2733', '2581') Truth=[0.59]
T('4904', '4898') Truth=[0.59]
T('3422', '4853') Truth=[0.59]
T('3422', '4850') Truth=[0.59]
T('187', '190') Truth=[0]
T('3422', '4851') Truth=[0.59]
T('205', '3413') Truth=[0]
T('4497', '495') Truth=[0.37]
T('1212', '1700') Truth=[0.59]
T('1395', '3950') Truth=[0]
T('2671', '282') Truth=[0.59]
T('2671', '280') Truth=[0.59]
T('68', '4023') Truth=[0]
T('1116', '1177') Truth=[0]
T('985', '3883') Truth=[0.59]
T('68', '4024') Truth=[0]
T('3888', '2000') Truth=[0]
T('1116', '1176') Truth=[0]
T('68', '4025') Truth=[0]
T('68', '4026') Truth=[0]
T('1623', '495') Truth=[0.59]
T('4599', '1870') Truth=[0.59]
T('273', '3487') Truth=[0.59]
T('2863', '1477') Truth=[0]
T('631', '3612') Truth=[0]
T('450', '1393') Truth=[0.23]
T('3281', '1639') Truth=[0.19]
T('3888', '2018') Truth=[0]
T('4533', '1713') Truth=[0]
T('3835', '2648') Truth=[0]
T('978', '2671') Truth=[0.59]
T('650', '2934') Truth=[0.59]
T('2055', '2631') Truth=[0.59]
T('3422', '4861') Truth=[0.59]
T('4559', '4560') Truth=[0]
T('3422', '4862') Truth=[0.59]
T('187', '185') Truth=[0]
T('1195', '1067') Truth=[0.59]
T('3198', '2230') Truth=[0.59]
T('187', '183') Truth=[0]
T('187', '189') Truth=[0]
T('1394', '3950') Truth=[0]
T('3888', '3343') Truth=[0]
T('507', '2953') Truth=[0.59]
T('1721', '3605') Truth=[0]
T('3422', '4870') Truth=[0.59]
T('69', '4024') Truth=[0]
T('3784', '2343') Truth=[0.59]
T('2339', '2858') Truth=[0.59]
T('69', '4026') Truth=[0.59]
T('3678', '2727') Truth=[0]
T('69', '4028') Truth=[0]
T('625', '2428') Truth=[0]
T('2282', '410') Truth=[0]
T('69', '4029') Truth=[0]
T('3422', '4878') Truth=[0.59]
T('3422', '4879') Truth=[0.59]
T('4211', '4212') Truth=[0.59]
T('3422', '4875') Truth=[0.59]
T('1964', '1656') Truth=[0]
T('1009', '1554') Truth=[0]
T('331', '2367') Truth=[0.59]
T('3519', '2011') Truth=[0.49]
T('244', '68') Truth=[0]
T('3581', '2916') Truth=[0]
T('244', '69') Truth=[0]
T('189', '190') Truth=[0]
T('2143', '356') Truth=[0]
T('4714', '598') Truth=[0]
T('3415', '2332') Truth=[0.59]
T('1830', '1489') Truth=[0]
T('69', '4030') Truth=[0.59]
T('2650', '3925') Truth=[0]
T('3771', '4234') Truth=[0]
T('1565', '1967') Truth=[0]
T('68', '4028') Truth=[0]
T('3808', '2147') Truth=[0]
T('4991', '4678') Truth=[0.59]
T('68', '4029') Truth=[0]
T('3708', '3744') Truth=[0.59]
T('4274', '450') Truth=[0]
T('2863', '4520') Truth=[0.59]
T('145', '655') Truth=[0.59]
T('3569', '172') Truth=[0.59]
T('2744', '3774') Truth=[0]
T('3422', '4887') Truth=[0.59]
T('3422', '4888') Truth=[0.59]
T('2644', '2712') Truth=[0.59]
T('4992', '4660') Truth=[0]
T('4666', '4194') Truth=[0]
T('3005', '4525') Truth=[0]
T('3252', '2487') Truth=[0.59]
T('731', '751') Truth=[0.59]
T('68', '4030') Truth=[0]
T('189', '183') Truth=[0]
T('3772', '4234') Truth=[0]
T('3582', '2916') Truth=[0]
T('1670', '1588') Truth=[0]
T('1327', '495') Truth=[0]
T('189', '187') Truth=[0]
T('3441', '2872') Truth=[0]
T('189', '185') Truth=[0]
T('3441', '2871') Truth=[0]
T('1579', '2235') Truth=[0]
T('2147', '2444') Truth=[0]
T('652', '1639') Truth=[0]
T('582', '2002') Truth=[0]
T('2389', '2206') Truth=[0.37]
T('989', '3883') Truth=[0.59]
T('3422', '4813') Truth=[0.59]
T('3422', '4810') Truth=[0.59]
T('4865', '3992') Truth=[0.59]
T('244', '89') Truth=[0]
T('625', '2443') Truth=[0]
T('3104', '1175') Truth=[0.59]
T('244', '87') Truth=[0]
T('2133', '401') Truth=[0.59]
T('1525', '2875') Truth=[0]
T('3318', '468') Truth=[0]
T('450', '534') Truth=[0.49]
T('3198', '3510') Truth=[0.59]
T('4046', '1337') Truth=[0]
T('3422', '4808') Truth=[0.59]
T('781', '1852') Truth=[0]
T('3402', '1131') Truth=[0.59]
T('3402', '1132') Truth=[0.59]
T('1064', '4740') Truth=[0.59]
T('3422', '4804') Truth=[0.59]
T('2609', '1899') Truth=[0]
T('4611', '3463') Truth=[0.59]
T('4900', '4895') Truth=[0.59]
T('244', '70') Truth=[0]
T('4900', '4896') Truth=[0.59]
T('3049', '2290') Truth=[0]
T('205', '838') Truth=[0]
T('244', '74') Truth=[0]
T('3422', '4824') Truth=[0.59]
T('4046', '2650') Truth=[0]
T('3200', '1714') Truth=[0.59]
T('3487', '3645') Truth=[0.59]
T('3200', '1719') Truth=[0.59]
T('2863', '1436') Truth=[0]
T('4865', '2655') Truth=[0.59]
T('2040', '1482') Truth=[0]
T('3522', '3218') Truth=[0]
T('544', '369') Truth=[0]
T('3175', '4249') Truth=[0]
T('336', '2') Truth=[0.59]
T('4621', '4626') Truth=[0.59]
T('838', '428') Truth=[0.59]
T('4900', '4898') Truth=[0.59]
T('1512', '3421') Truth=[0.59]
T('2389', '3554') Truth=[0.59]
T('3816', '1578') Truth=[0.59]
T('1176', '1253') Truth=[0]
T('937', '4099') Truth=[0.59]
T('678', '531') Truth=[0.59]
T('2389', '2220') Truth=[0]
T('2859', '2860') Truth=[0.59]
T('1176', '1249') Truth=[0]
T('1924', '1209') Truth=[0]
T('4865', '1350') Truth=[0.59]
T('2389', '2228') Truth=[0.37]
T('2335', '2868') Truth=[0]
T('4925', '1513') Truth=[0.59]
T('2104', '2931') Truth=[0]
