--- Atoms: 
T('3801', '7186') Truth=[0]
T('1724', '3032') Truth=[0]
T('7417', '9017') Truth=[0.59]
T('9899', '9350') Truth=[0]
T('6377', '5558') Truth=[0]
T('575', '3610') Truth=[0.59]
T('4709', '4871') Truth=[0.59]
T('2798', '4704') Truth=[0.59]
T('8240', '6592') Truth=[0]
T('8742', '9008') Truth=[0]
T('2669', '2722') Truth=[0.59]
T('8742', '9007') Truth=[0]
T('7551', '3822') Truth=[0.59]
T('6518', '3085') Truth=[0]
T('9677', '6252') Truth=[0.59]
T('8079', '6760') Truth=[0.59]
T('4203', '8156') Truth=[0.59]
T('9566', '6690') Truth=[0.59]
T('8742', '9009') Truth=[0]
T('8523', '8525') Truth=[0]
T('8523', '8524') Truth=[0]
T('7767', '5711') Truth=[0]
T('6757', '8554') Truth=[0]
T('2669', '2710') Truth=[0.59]
T('9855', '9856') Truth=[0]
T('2669', '2715') Truth=[0.59]
T('2669', '2716') Truth=[0.59]
T('2669', '2717') Truth=[0.59]
T('2054', '5118') Truth=[0.59]
T('8524', '8525') Truth=[0]
T('9181', '1081') Truth=[0.59]
T('4784', '861') Truth=[0.59]
T('1730', '4209') Truth=[0.59]
T('1173', '1571') Truth=[0]
T('123', '262') Truth=[0.59]
T('1342', '1312') Truth=[0.49]
T('1342', '1310') Truth=[0]
T('9747', '8939') Truth=[0]
T('9747', '8938') Truth=[0]
T('9747', '8937') Truth=[0]
T('4786', '840') Truth=[0.17]
T('2110', '6689') Truth=[0]
T('7031', '8693') Truth=[0]
T('6163', '4943') Truth=[0.59]
T('3721', '9971') Truth=[0.17]
T('9696', '9971') Truth=[0.37]
T('4595', '4390') Truth=[0]
T('4544', '4992') Truth=[0.59]
T('6918', '8410') Truth=[0.59]
T('4544', '4993') Truth=[0.59]
T('64', '6029') Truth=[0.59]
T('199', '1924') Truth=[0.59]
T('3266', '3059') Truth=[0.59]
T('6150', '2463') Truth=[0.19]
T('7480', '2471') Truth=[0.59]
T('7030', '8693') Truth=[0.3]
T('4447', '3903') Truth=[0]
T('9747', '8940') Truth=[0]
T('2783', '4883') Truth=[0.59]
T('2667', '2767') Truth=[0.59]
T('7131', '7080') Truth=[0.59]
T('3522', '850') Truth=[0.59]
T('3413', '6914') Truth=[0]
T('3619', '7632') Truth=[0.59]
T('3727', '255') Truth=[0.59]
T('8895', '2311') Truth=[0.59]
T('8895', '2312') Truth=[0.59]
T('99', '9551') Truth=[0.59]
T('893', '7761') Truth=[0]
T('2082', '9990') Truth=[0.16]
T('1407', '1408') Truth=[0.59]
T('5396', '9251') Truth=[0.59]
T('3641', '9908') Truth=[0.59]
T('6717', '7672') Truth=[0.59]
T('7571', '4839') Truth=[0.59]
T('6717', '7675') Truth=[0.59]
T('285', '1743') Truth=[0]
T('6566', '6307') Truth=[0]
T('2083', '7325') Truth=[0]
T('3080', '3335') Truth=[0.59]
T('7944', '6651') Truth=[0.59]
T('3331', '3099') Truth=[0]
T('1371', '4837') Truth=[0.59]
T('5073', '6439') Truth=[0.59]
T('551', '1261') Truth=[0]
T('7825', '3233') Truth=[0.59]
T('6452', '6769') Truth=[0]
T('3520', '882') Truth=[0]
T('4784', '5173') Truth=[0.59]
T('4861', '7716') Truth=[0.59]
T('3241', '5861') Truth=[0]
T('6680', '9768') Truth=[0]
T('6155', '1083') Truth=[0]
T('7396', '1200') Truth=[0.59]
T('3521', '882') Truth=[0]
T('6217', '3882') Truth=[0.59]
T('1408', '1407') Truth=[0.59]
T('4789', '6416') Truth=[0.23]
T('4894', '6044') Truth=[0.59]
T('4789', '6415') Truth=[0.59]
T('9566', '961') Truth=[0.59]
T('111', '332') Truth=[0]
T('1358', '2434') Truth=[0.59]
T('1358', '2435') Truth=[0.59]
T('1914', '6404') Truth=[0]
T('1358', '2437') Truth=[0.59]
T('6773', '9594') Truth=[0.49]
T('2066', '6286') Truth=[0.59]
T('639', '1197') Truth=[0]
T('2083', '9990') Truth=[0]
T('6709', '5118') Truth=[0.59]
T('8005', '4963') Truth=[0]
T('6163', '2278') Truth=[0.59]
T('774', '5669') Truth=[0.59]
T('1020', '8159') Truth=[0.59]
T('6155', '1082') Truth=[0.59]
T('8601', '7177') Truth=[0.59]
T('9820', '6293') Truth=[0.3]
T('774', '5667') Truth=[0.59]
T('5071', '6439') Truth=[0.59]
T('8289', '8637') Truth=[0.59]
T('8289', '8638') Truth=[0.23]
T('2669', '2685') Truth=[0.59]
T('669', '3431') Truth=[0.59]
T('8289', '8639') Truth=[0.59]
T('2669', '2682') Truth=[0.59]
T('2843', '0') Truth=[0.59]
T('4680', '4102') Truth=[0.34]
T('4787', '6416') Truth=[0.59]
T('1402', '2753') Truth=[0]
T('2735', '2734') Truth=[0]
T('8289', '8635') Truth=[0]
T('8289', '8636') Truth=[0.59]
T('8452', '8456') Truth=[0.59]
T('8452', '8455') Truth=[0.59]
T('2242', '8511') Truth=[0.59]
T('8452', '8457') Truth=[0.59]
T('1131', '1975') Truth=[0.59]
T('3610', '5030') Truth=[0.59]
T('9545', '4289') Truth=[0]
T('7203', '8386') Truth=[0.59]
T('6600', '4156') Truth=[0]
T('7832', '5734') Truth=[0]
T('675', '4645') Truth=[0]
T('8452', '8454') Truth=[0.59]
T('3562', '371') Truth=[0]
T('2334', '8380') Truth=[0.42]
T('8397', '9564') Truth=[0]
T('2669', '2673') Truth=[0.59]
T('2669', '2674') Truth=[0.59]
T('1510', '1027') Truth=[0]
T('1510', '1028') Truth=[0]
T('9065', '2874') Truth=[0.59]
T('2669', '2675') Truth=[0.59]
T('8289', '8640') Truth=[0]
T('4456', '3735') Truth=[0.59]
T('6217', '2525') Truth=[0]
T('1695', '693') Truth=[0]
T('2242', '8501') Truth=[0.59]
T('676', '4645') Truth=[0]
T('2242', '8500') Truth=[0.59]
T('2242', '8505') Truth=[0.59]
T('2242', '8503') Truth=[0.59]
T('2242', '8502') Truth=[0.59]
T('2843', '2324') Truth=[0.59]
T('2242', '8506') Truth=[0.59]
T('1951', '7277') Truth=[0]
T('6539', '6699') Truth=[0.59]
T('1510', '1024') Truth=[0.42]
T('3241', '5859') Truth=[0]
T('9066', '2874') Truth=[0.59]
T('8134', '6914') Truth=[0]
T('3241', '5857') Truth=[0]
T('6394', '887') Truth=[0.59]
T('4767', '5383') Truth=[0.59]
T('3173', '3172') Truth=[0]
T('7878', '7877') Truth=[0.59]
T('1844', '6348') Truth=[0]
T('2083', '8631') Truth=[0]
T('7921', '4289') Truth=[0.59]
T('7867', '5386') Truth=[0.59]
T('8568', '9302') Truth=[0]
T('4113', '8205') Truth=[0.59]
T('3241', '5856') Truth=[0]
T('4786', '6415') Truth=[0]
T('7830', '5734') Truth=[0]
T('2909', '64') Truth=[0]
T('4786', '6416') Truth=[0]
T('2669', '2693') Truth=[0.59]
T('2559', '1794') Truth=[0.59]
T('2669', '2699') Truth=[0.59]
T('3172', '3173') Truth=[0]
T('8853', '1508') Truth=[0.07]
T('8135', '6914') Truth=[0]
T('5048', '6796') Truth=[0]
T('793', '5403') Truth=[0.59]
T('4994', '7078') Truth=[0]
T('1509', '2420') Truth=[0]
T('455', '1504') Truth=[0.59]
T('6288', '6905') Truth=[0]
T('1361', '0') Truth=[0]
T('9075', '1401') Truth=[0.59]
T('9190', '4867') Truth=[0]
T('674', '4645') Truth=[0]
T('3777', '9263') Truth=[0.59]
T('1368', '3650') Truth=[0.59]
T('1749', '6667') Truth=[0.59]
T('3145', '4850') Truth=[0.17]
T('3145', '4852') Truth=[0]
T('3145', '4851') Truth=[0.14]
T('3145', '4853') Truth=[0.31]
T('1805', '5543') Truth=[0.59]
T('3145', '4856') Truth=[0]
T('3145', '3524') Truth=[0.24]
T('3145', '4855') Truth=[0]
T('9312', '3882') Truth=[0.59]
T('2753', '1239') Truth=[0]
T('1426', '2504') Truth=[0.59]
T('2019', '4255') Truth=[0.59]
T('2040', '7855') Truth=[0.59]
T('4486', '4709') Truth=[0.23]
T('5504', '190') Truth=[0.59]
T('9145', '1475') Truth=[0.59]
T('9820', '7525') Truth=[0.14]
T('4870', '642') Truth=[0.59]
T('6310', '4910') Truth=[0]
T('1775', '8906') Truth=[0.59]
T('4486', '4710') Truth=[0]
T('9028', '9027') Truth=[0.59]
T('9246', '1184') Truth=[0]
T('3642', '8632') Truth=[0.49]
T('6736', '7437') Truth=[0.59]
T('5288', '7088') Truth=[0.59]
T('4486', '4711') Truth=[0]
T('4741', '3063') Truth=[0.59]
T('4376', '76') Truth=[0.59]
T('2317', '9925') Truth=[0]
T('5236', '7670') Truth=[0]
T('2317', '9926') Truth=[0]
T('9311', '1263') Truth=[0.59]
T('2263', '8320') Truth=[0]
T('9914', '7379') Truth=[0.11]
T('4459', '2463') Truth=[0.42]
T('2880', '5861') Truth=[0]
T('1811', '6777') Truth=[0.59]
T('7949', '7985') Truth=[0.59]
T('7559', '2465') Truth=[0.59]
T('5058', '4083') Truth=[0.59]
T('9822', '7525') Truth=[0.59]
T('1974', '8397') Truth=[0]
T('6229', '3774') Truth=[0]
T('9646', '5243') Truth=[0]
T('8602', '8414') Truth=[0.59]
T('4973', '9982') Truth=[0.59]
T('4485', '4709') Truth=[0.59]
T('9253', '1084') Truth=[0]
T('9253', '1083') Truth=[0]
T('2880', '5859') Truth=[0.19]
T('2040', '7885') Truth=[0.59]
T('4470', '2267') Truth=[0.15]
T('2880', '5857') Truth=[0]
T('4631', '4768') Truth=[0]
T('950', '949') Truth=[0.59]
T('7998', '7396') Truth=[0]
T('3380', '705') Truth=[0.59]
T('3641', '8623') Truth=[0]
T('3641', '8624') Truth=[0]
T('5030', '6938') Truth=[0.59]
T('8289', '339') Truth=[0.59]
T('2478', '1835') Truth=[0.59]
T('9319', '3841') Truth=[0.59]
T('2254', '8419') Truth=[0.59]
T('5032', '6908') Truth=[0.59]
T('1916', '7730') Truth=[0]
T('2751', '2537') Truth=[0.23]
T('1920', '8978') Truth=[0]
T('6573', '8864') Truth=[0.59]
T('8546', '9559') Truth=[0.59]
T('8382', '8383') Truth=[0]
T('8382', '8384') Truth=[0]
T('1371', '4870') Truth=[0.59]
T('7794', '7961') Truth=[0.59]
T('5133', '7961') Truth=[0.59]
T('273', '1896') Truth=[0]
T('6947', '8010') Truth=[0.59]
T('1920', '8980') Truth=[0]
T('867', '4144') Truth=[0.59]
T('6567', '6309') Truth=[0.49]
T('3474', '6213') Truth=[0.59]
T('3642', '8630') Truth=[0.59]
T('2402', '196') Truth=[0.59]
T('2802', '2872') Truth=[0]
T('5284', '7069') Truth=[0.59]
T('1845', '5091') Truth=[0]
T('3635', '8756') Truth=[0]
T('1845', '5092') Truth=[0]
T('3642', '8626') Truth=[0.59]
T('3642', '8627') Truth=[0.59]
T('3374', '834') Truth=[0.59]
T('2980', '5552') Truth=[0.59]
T('3642', '8624') Truth=[0.59]
T('4973', '339') Truth=[0.59]
T('3642', '8625') Truth=[0]
T('2753', '1218') Truth=[0]
T('3642', '8623') Truth=[0.59]
T('1920', '8979') Truth=[0]
T('7114', '237') Truth=[0]
T('6085', '4919') Truth=[0.17]
T('7573', '4839') Truth=[0.59]
T('2980', '5553') Truth=[0.59]
T('3642', '8629') Truth=[0.59]
T('3358', '6748') Truth=[0.59]
T('4456', '2463') Truth=[0.19]
T('2092', '262') Truth=[0.59]
T('3641', '8630') Truth=[0]
T('3641', '8629') Truth=[0]
T('3641', '8627') Truth=[0]
T('3641', '8625') Truth=[0]
T('3641', '8626') Truth=[0]
T('2880', '5818') Truth=[0]
T('2880', '5817') Truth=[0.42]
T('8895', '2307') Truth=[0.59]
T('7888', '6457') Truth=[0.59]
T('8895', '2309') Truth=[0.59]
T('7062', '8239') Truth=[0.59]
T('9009', '9007') Truth=[0]
T('9009', '9008') Truth=[0]
T('9686', '7119') Truth=[0.59]
T('1978', '9363') Truth=[0.59]
T('7471', '3582') Truth=[0]
T('7471', '3583') Truth=[0]
T('5033', '5328') Truth=[0.59]
T('9466', '7974') Truth=[0]
T('8959', '3561') Truth=[0.59]
T('526', '9009') Truth=[0]
T('4308', '1750') Truth=[0.59]
T('9480', '7743') Truth=[0]
T('3525', '7582') Truth=[0.59]
T('526', '9007') Truth=[0]
T('526', '9008') Truth=[0]
T('9467', '7974') Truth=[0]
T('1397', '6904') Truth=[0.59]
T('2052', '447') Truth=[0.59]
T('8360', '8361') Truth=[0.59]
T('6533', '7738') Truth=[0.59]
T('4321', '1524') Truth=[0.59]
T('152', '237') Truth=[0.59]
T('5204', '7716') Truth=[0.59]
T('5034', '5328') Truth=[0.59]
T('753', '1010') Truth=[0]
T('4693', '5066') Truth=[0]
T('3266', '6652') Truth=[0.59]
T('9746', '9961') Truth=[0]
T('7586', '4406') Truth=[0]
T('7853', '7891') Truth=[0]
T('1556', '6821') Truth=[0.59]
T('8960', '2197') Truth=[0.17]
T('1556', '6826') Truth=[0.59]
T('3442', '628') Truth=[0.59]
T('1556', '6825') Truth=[0]
T('9468', '7974') Truth=[0]
T('4279', '64') Truth=[0]
T('1063', '2935') Truth=[0]
T('4407', '1475') Truth=[0.59]
T('1832', '8844') Truth=[0]
T('9469', '7974') Truth=[0]
T('5092', '288') Truth=[0]
T('4635', '3143') Truth=[0]
T('8304', '719') Truth=[0]
T('5744', '1368') Truth=[0]
T('4307', '1750') Truth=[0.59]
T('3740', '8088') Truth=[0.05]
T('5686', '2480') Truth=[0.59]
T('551', '1611') Truth=[0]
T('5968', '5752') Truth=[0]
T('3093', '4238') Truth=[0]
T('5968', '5753') Truth=[0]
T('3093', '4237') Truth=[0]
T('857', '2064') Truth=[0.59]
T('41', '6600') Truth=[0.59]
T('3136', '4680') Truth=[0.04]
T('4972', '7022') Truth=[0.59]
T('6507', '4141') Truth=[0.59]
T('4972', '7024') Truth=[0]
T('4972', '7025') Truth=[0.59]
T('7003', '7398') Truth=[0]
T('2374', '1873') Truth=[0.59]
T('1426', '4847') Truth=[0.59]
T('417', '9449') Truth=[0.59]
T('984', '5334') Truth=[0.59]
T('867', '4558') Truth=[0]
T('1312', '2662') Truth=[0]
T('3964', '1497') Truth=[0]
T('1312', '1342') Truth=[0]
T('9359', '3101') Truth=[0.59]
T('9359', '3100') Truth=[0.59]
T('5695', '2345') Truth=[0]
T('7613', '2392') Truth=[0.59]
T('1646', '7994') Truth=[0.59]
T('1702', '6862') Truth=[0.59]
T('1701', '4211') Truth=[0.59]
T('6311', '5910') Truth=[0]
T('6349', '6861') Truth=[0.59]
T('6575', '8552') Truth=[0.59]
T('3205', '4710') Truth=[0]
T('1754', '6265') Truth=[0.59]
T('4923', '8902') Truth=[0.59]
T('6505', '4141') Truth=[0]
T('2519', '9042') Truth=[0.59]
T('7012', '255') Truth=[0.59]
T('5243', '9882') Truth=[0]
T('1476', '4272') Truth=[0]
T('4789', '6179') Truth=[0.08]
T('2416', '9358') Truth=[0.59]
T('5243', '9886') Truth=[0.59]
T('7105', '7079') Truth=[0.59]
T('417', '9447') Truth=[0.59]
T('1316', '1318') Truth=[0.59]
T('1316', '1317') Truth=[0.59]
T('8920', '1349') Truth=[0]
T('42', '6600') Truth=[0]
T('6504', '4141') Truth=[0.17]
T('553', '2904') Truth=[0.59]
T('6717', '6076') Truth=[0.59]
T('3093', '4241') Truth=[0.59]
T('553', '2900') Truth=[0.59]
T('3093', '4240') Truth=[0.59]
T('983', '5334') Truth=[0.59]
T('553', '2902') Truth=[0.59]
T('695', '4731') Truth=[0.05]
T('2719', '2720') Truth=[0]
T('119', '7665') Truth=[0.59]
T('2719', '2724') Truth=[0]
T('2719', '2721') Truth=[0]
T('7884', '537') Truth=[0.04]
T('7326', '1800') Truth=[0.59]
T('5326', '9830') Truth=[0.59]
T('5764', '3799') Truth=[0.59]
T('3049', '4871') Truth=[0]
T('4488', '4485') Truth=[0.15]
T('4488', '4486') Truth=[0]
T('4488', '4487') Truth=[0]
T('5306', '7494') Truth=[0]
T('5173', '8501') Truth=[0.59]
T('5173', '8500') Truth=[0.59]
T('2116', '632') Truth=[0.59]
T('5173', '8503') Truth=[0.59]
T('5173', '8502') Truth=[0.59]
T('4488', '4489') Truth=[0]
T('2209', '7442') Truth=[0.59]
T('5769', '2425') Truth=[0.59]
T('5764', '2484') Truth=[0]
T('698', '4707') Truth=[0.59]
T('5824', '1310') Truth=[0]
T('5779', '4924') Truth=[0]
T('5173', '8505') Truth=[0.59]
T('9237', '4927') Truth=[0.59]
T('5824', '1312') Truth=[0.08]
T('9237', '4926') Truth=[0.59]
T('5173', '8506') Truth=[0.59]
T('8422', '255') Truth=[0]
T('6600', '7853') Truth=[0]
T('5824', '1309') Truth=[0.12]
T('6377', '7877') Truth=[0.59]
T('9081', '4955') Truth=[0]
T('5762', '2476') Truth=[0.59]
T('3603', '8898') Truth=[0.59]
T('5758', '1232') Truth=[0.59]
T('4486', '4487') Truth=[0]
T('5038', '5328') Truth=[0.17]
T('4486', '4488') Truth=[0.49]
T('4486', '4489') Truth=[0]
T('3002', '1422') Truth=[0.59]
T('898', '5464') Truth=[0]
T('4486', '4485') Truth=[0.59]
T('2057', '7458') Truth=[0.59]
T('2116', '651') Truth=[0.59]
T('694', '4731') Truth=[0]
T('4487', '4485') Truth=[0.29]
T('3049', '4886') Truth=[0]
T('4487', '4486') Truth=[0]
T('7031', '7030') Truth=[0]
T('4487', '4488') Truth=[0.6]
T('4487', '4489') Truth=[0]
T('4034', '9376') Truth=[0]
T('9683', '7114') Truth=[0.59]
T('7030', '7031') Truth=[0]
T('2446', '1935') Truth=[0]
T('4823', '6624') Truth=[0]
T('9634', '7703') Truth=[0]
T('8741', '2992') Truth=[0.59]
T('3541', '7355') Truth=[0]
T('5761', '2476') Truth=[0.59]
T('8579', '1833') Truth=[0.59]
T('1166', '1325') Truth=[0]
T('1732', '7806') Truth=[0.59]
T('1673', '8960') Truth=[0.59]
T('1556', '6859') Truth=[0.59]
T('1486', '4194') Truth=[0]
T('3541', '6028') Truth=[0]
T('1426', '2277') Truth=[0.59]
T('8959', '3536') Truth=[0]
T('861', '4558') Truth=[0]
T('345', '9373') Truth=[0]
T('1776', '9991') Truth=[0.59]
T('9399', '6596') Truth=[0.16]
T('5035', '5328') Truth=[0.74]
T('9635', '7703') Truth=[0]
T('843', '3499') Truth=[0.59]
T('345', '9371') Truth=[0]
T('9007', '9008') Truth=[0]
T('6586', '157') Truth=[0]
T('9007', '9009') Truth=[0]
T('4861', '6197') Truth=[0.59]
T('2056', '8756') Truth=[0.59]
T('8742', '2992') Truth=[0]
T('9399', '6589') Truth=[0.59]
T('9091', '4830') Truth=[0.59]
T('6589', '9760') Truth=[0]
T('9008', '9007') Truth=[0]
T('9008', '9009') Truth=[0]
T('5036', '5328') Truth=[0.27]
T('9583', '7412') Truth=[0.59]
T('2324', '8229') Truth=[0]
T('1876', '7079') Truth=[0.59]
T('7640', '4662') Truth=[0.59]
T('9901', '255') Truth=[0]
T('3883', '1554') Truth=[0.59]
T('9465', '7974') Truth=[0]
T('3551', '255') Truth=[0]
T('751', '2305') Truth=[0.59]
T('3005', '3989') Truth=[0.59]
T('45', '7891') Truth=[0]
T('9425', '3143') Truth=[0]
T('4616', '4620') Truth=[0]
T('7559', '4704') Truth=[0.59]
T('4617', '4614') Truth=[0]
T('8876', '3596') Truth=[0.59]
T('3118', '4848') Truth=[0.59]
T('8876', '3595') Truth=[0.59]
T('4617', '4619') Truth=[0]
T('8876', '3599') Truth=[0.59]
T('1131', '1653') Truth=[0.59]
T('2297', '1871') Truth=[0.59]
T('4709', '4489') Truth=[0]
T('4278', '2484') Truth=[0]
T('114', '7636') Truth=[0]
T('4709', '4486') Truth=[0]
T('2669', '2372') Truth=[0.59]
T('4709', '4485') Truth=[0.07]
T('4709', '4487') Truth=[0]
T('8276', '7102') Truth=[0]
T('9426', '3143') Truth=[0]
T('4617', '4620') Truth=[0]
T('9988', '1793') Truth=[0]
T('3620', '255') Truth=[0.59]
T('5054', '5052') Truth=[0.59]
T('4618', '4611') Truth=[0]
T('5940', '2066') Truth=[0.59]
T('2798', '6944') Truth=[0.59]
T('4901', '6502') Truth=[0]
T('46', '7860') Truth=[0.59]
T('46', '7861') Truth=[0.59]
T('3004', '3989') Truth=[0]
T('50', '5111') Truth=[0]
T('7772', '5248') Truth=[0.59]
T('2669', '2360') Truth=[0.59]
T('8782', '3767') Truth=[0.59]
T('1177', '2499') Truth=[0]
T('5932', '3491') Truth=[0.59]
T('5932', '3490') Truth=[0.59]
T('2232', '8372') Truth=[0]
T('6062', '2209') Truth=[0]
T('1127', '1762') Truth=[0.59]
T('553', '2899') Truth=[0.59]
T('3338', '7995') Truth=[0.59]
T('4616', '4614') Truth=[0]
T('221', '262') Truth=[0.59]
T('3799', '2935') Truth=[0]
T('4616', '4619') Truth=[0]
T('5840', '3644') Truth=[0.59]
T('3118', '3535') Truth=[0]
T('4616', '4617') Truth=[0]
T('4548', '4595') Truth=[0.17]
T('1127', '1776') Truth=[0.59]
T('5173', '9771') Truth=[0.59]
T('203', '6199') Truth=[0]
T('6614', '8916') Truth=[0.37]
T('3130', '5919') Truth=[0.59]
T('955', '6974') Truth=[0]
T('4284', '3654') Truth=[0.59]
T('2669', '4982') Truth=[0.59]
T('3130', '5918') Truth=[0.59]
T('2669', '4981') Truth=[0.59]
T('6710', '371') Truth=[0]
T('4766', '6389') Truth=[0.49]
T('5779', '4836') Truth=[0]
T('4613', '4620') Truth=[0]
T('4288', '3613') Truth=[0]
T('2943', '4364') Truth=[0.59]
T('1335', '2350') Truth=[0]
T('3897', '3957') Truth=[0.59]
T('669', '2476') Truth=[0.23]
T('4766', '6390') Truth=[0]
T('4614', '4617') Truth=[0]
T('4614', '4619') Truth=[0]
T('119', '7636') Truth=[0]
T('6760', '8079') Truth=[0.59]
T('777', '2067') Truth=[0.59]
T('4667', '5321') Truth=[0.59]
T('4712', '3049') Truth=[0]
T('4676', '844') Truth=[0.59]
T('6314', '4590') Truth=[0.59]
T('2067', '9841') Truth=[0.59]
T('2067', '9842') Truth=[0.59]
T('4614', '4620') Truth=[0]
T('9610', '7982') Truth=[0]
T('9564', '8946') Truth=[0.59]
T('6760', '8081') Truth=[0.59]
T('4488', '3049') Truth=[0.41]
T('8379', '8189') Truth=[0.59]
T('669', '2441') Truth=[0.51]
T('8220', '6493') Truth=[0.49]
T('1351', '4769') Truth=[0.2]
T('1127', '1723') Truth=[0.59]
T('1438', '2063') Truth=[0.59]
T('3328', '5459') Truth=[0.59]
T('7752', '4186') Truth=[0]
T('2667', '2372') Truth=[0.59]
T('4292', '4839') Truth=[0.59]
T('624', '2941') Truth=[0.59]
T('4489', '3049') Truth=[0]
T('3328', '5458') Truth=[0.59]
T('4710', '3049') Truth=[0.59]
T('2667', '2360') Truth=[0.59]
T('4613', '4619') Truth=[0]
T('3130', '5920') Truth=[0.59]
T('6384', '8987') Truth=[0.59]
T('4613', '4614') Truth=[0]
T('4613', '4617') Truth=[0]
T('4172', '2779') Truth=[0.59]
T('4787', '6179') Truth=[0.06]
T('2151', '9720') Truth=[0.59]
T('4746', '975') Truth=[0.59]
T('7957', '541') Truth=[0.59]
T('1807', '840') Truth=[0.59]
T('2', '7204') Truth=[0.42]
T('1310', '1312') Truth=[0.03]
T('3726', '8297') Truth=[0.59]
T('7012', '237') Truth=[0.59]
T('2082', '8384') Truth=[0.59]
T('2082', '8383') Truth=[0.59]
T('5736', '1432') Truth=[0.59]
T('2969', '5428') Truth=[0.59]
T('1188', '2394') Truth=[0.59]
T('53', '705') Truth=[0]
T('9591', '287') Truth=[0]
T('4901', '6575') Truth=[0]
T('4746', '976') Truth=[0.59]
T('2301', '9760') Truth=[0]
T('2481', '1420') Truth=[0.59]
T('93', '262') Truth=[0.59]
T('7471', '4829') Truth=[0.01]
T('37', '6600') Truth=[0]
T('6348', '6847') Truth=[0]
T('9820', '9822') Truth=[0]
T('5187', '7008') Truth=[0]
T('4901', '6580') Truth=[0]
T('3476', '9827') Truth=[0.59]
T('1312', '1309') Truth=[0]
T('9592', '287') Truth=[0]
T('6301', '4704') Truth=[0]
T('4901', '6588') Truth=[0]
T('4901', '6587') Truth=[0]
T('1312', '1303') Truth=[0]
T('6620', '7579') Truth=[0]
T('2194', '9258') Truth=[0]
T('1312', '1310') Truth=[0]
T('9409', '3358') Truth=[0.59]
T('6732', '8439') Truth=[0.59]
T('8236', '612') Truth=[0.59]
T('3880', '2819') Truth=[0.59]
T('5736', '2746') Truth=[0.59]
T('1310', '2662') Truth=[0.59]
T('8486', '9007') Truth=[0]
T('3357', '5117') Truth=[0.59]
T('3533', '8728') Truth=[0.59]
T('3963', '1497') Truth=[0]
T('9762', '9646') Truth=[0]
T('9405', '2082') Truth=[0]
T('2195', '9258') Truth=[0]
T('39', '6600') Truth=[0]
T('3233', '3085') Truth=[0]
T('4786', '6179') Truth=[0.59]
T('8486', '9009') Truth=[0]
T('6717', '7357') Truth=[0]
T('8486', '9008') Truth=[0]
T('42', '7853') Truth=[0]
T('9822', '9820') Truth=[0.59]
T('1310', '1342') Truth=[0.17]
T('7716', '3358') Truth=[0.59]
T('6233', '4650') Truth=[0]
T('3409', '6739') Truth=[0.59]
T('2303', '9760') Truth=[0]
T('6959', '1810') Truth=[0.59]
T('2083', '8383') Truth=[0]
T('2083', '8384') Truth=[0]
T('7563', '4660') Truth=[0.59]
T('3357', '5106') Truth=[0.59]
T('5058', '5060') Truth=[0.59]
T('3357', '5104') Truth=[0.59]
T('2915', '3418') Truth=[0.59]
T('4910', '7746') Truth=[0]
T('1823', '8903') Truth=[0]
T('6620', '6229') Truth=[0]
T('201', '6199') Truth=[0]
T('5173', '8497') Truth=[0.59]
T('5173', '8496') Truth=[0.59]
T('5173', '8499') Truth=[0.59]
T('6222', '2150') Truth=[0.59]
T('98', '8554') Truth=[0]
T('3195', '6521') Truth=[0.59]
T('5072', '7440') Truth=[0]
T('9152', '1010') Truth=[0]
T('5173', '8495') Truth=[0.59]
T('2961', '4130') Truth=[0]
T('6343', '6866') Truth=[0]
T('2751', '4833') Truth=[0.49]
T('8717', '1908') Truth=[0.59]
T('1860', '8449') Truth=[0]
T('9820', '7203') Truth=[0]
T('5073', '7440') Truth=[0.59]
T('5058', '5014') Truth=[0.59]
T('2185', '9389') Truth=[0.59]
T('3118', '2253') Truth=[0]
T('6675', '8200') Truth=[0.59]
T('4297', '4851') Truth=[0]
T('4297', '4850') Truth=[0]
T('8108', '6905') Truth=[0]
T('4297', '3524') Truth=[0]
T('9145', '1164') Truth=[0.23]
T('4297', '4852') Truth=[0]
T('1143', '2860') Truth=[0.59]
T('419', '8033') Truth=[0.59]
T('4999', '9388') Truth=[0.59]
T('1310', '1309') Truth=[0.05]
T('9822', '7203') Truth=[0.17]
T('4676', '7897') Truth=[0.59]
T('6391', '6276') Truth=[0.59]
